time,x,y,z
7043,-5.089,-1.891,-8.631
7053,-4.955,-1.924,-8.526
7064,-4.83,-1.867,-8.349
7072,-4.687,-1.924,-8.148
7086,-4.557,-1.996,-7.971
7097,-4.529,-2.073,-7.894
7107,-4.562,-2.25,-7.822
7114,-4.72,-2.509,-8.0
7125,-4.974,-2.686,-8.363
7140,-5.271,-2.59,-8.646
7151,-5.414,-2.671,-8.732
7158,-5.333,-2.7,-8.636
7169,-5.256,-2.748,-8.445
7179,-5.132,-2.805,-8.21
7195,-5.051,-2.815,-8.014
7204,-5.041,-2.729,-7.966
7215,-4.993,-2.657,-8.047
7225,-4.926,-2.461,-8.114
7240,-4.955,-2.226,-8.248
7252,-4.845,-2.173,-8.248
7262,-4.754,-2.274,-8.258
7272,-4.768,-2.126,-8.392
7283,-4.711,-1.953,-8.459
7293,-4.72,-1.676,-8.493
7308,-4.648,-1.494,-8.459
7318,-4.625,-1.599,-8.306
7329,-4.648,-1.838,-8.282
7339,-4.692,-2.025,-8.258
7349,-4.711,-2.159,-8.277
7360,-4.768,-2.13,-8.349
7374,-4.821,-2.111,-8.426
7385,-4.873,-2.173,-8.426
7395,-4.787,-2.188,-8.397
7405,-4.759,-2.14,-8.402
7417,-4.869,-2.13,-8.45
7429,-4.878,-2.413,-8.464
7441,-4.912,-2.499,-8.435
7452,-4.931,-2.336,-8.402
7467,-4.878,-2.173,-8.263
7474,-4.768,-1.982,-8.215
7487,-4.787,-1.853,-8.244
7497,-4.802,-1.982,-8.272
7513,-4.787,-2.116,-8.306
7521,-4.902,-2.102,-8.378
7532,-4.95,-2.035,-8.416
7542,-4.936,-2.025,-8.311
7553,-4.873,-1.944,-8.205
7563,-4.715,-1.781,-8.138
7571,-4.687,-1.704,-8.019
7586,-4.701,-1.733,-7.885
7597,-4.768,-1.872,-7.933
7608,-4.83,-2.102,-7.985
7617,-4.83,-2.02,-8.086
7627,-4.873,-1.695,-8.234
7642,-4.936,-1.494,-8.373
7653,-4.95,-1.546,-8.368
7663,-4.83,-1.575,-8.292
7673,-4.821,-1.489,-8.244
7689,-4.811,-1.532,-8.239
7699,-4.873,-1.733,-8.181
7709,-4.864,-1.862,-8.205
7719,-4.921,-1.719,-8.21
7730,-5.041,-1.68,-8.301
7740,-5.07,-1.771,-8.354
7754,-5.022,-1.857,-8.373
7765,-5.027,-1.671,-8.392
7775,-4.988,-1.436,-8.464
7786,-5.055,-1.676,-8.44
7797,-4.94,-1.8,-8.354
7812,-4.984,-1.704,-8.354
7823,-5.031,-1.795,-8.411
7831,-5.084,-1.977,-8.383
7842,-5.027,-1.963,-8.383
7853,-4.979,-1.661,-8.445
7864,-5.017,-1.589,-8.541
7878,-5.031,-1.738,-8.541
7888,-5.07,-1.814,-8.545
7898,-5.06,-1.704,-8.521
7909,-5.094,-1.704,-8.459
7925,-5.036,-1.948,-8.344
7936,-5.065,-2.217,-8.268
7946,-4.993,-2.384,-8.239
7957,-5.027,-2.365,-8.311
7967,-5.156,-2.413,-8.426
7976,-5.156,-2.604,-8.435
7990,-5.094,-2.413,-8.469
8001,-5.055,-2.14,-8.445
8012,-5.022,-2.149,-8.33
8020,-4.878,-2.255,-8.177
8032,-4.768,-2.26,-8.071
8046,-4.73,-2.336,-8.014
8057,-4.72,-2.374,-8.095
8067,-4.811,-2.26,-8.239
8077,-4.878,-2.178,-8.387
8089,-4.869,-2.279,-8.33
8099,-4.802,-2.327,-8.253
8113,-4.692,-2.284,-8.129
8124,-4.644,-2.236,-8.095
8134,-4.687,-2.269,-8.119
8151,-4.711,-2.221,-8.172
8161,-4.773,-2.284,-8.205
8172,-4.754,-2.346,-8.186
8182,-4.763,-2.298,-8.167
8193,-4.778,-2.284,-8.153
8203,-4.782,-2.374,-8.153
8213,-4.821,-2.408,-8.143
8228,-4.902,-2.537,-8.134
8238,-4.83,-2.59,-8.134
8248,-4.83,-2.322,-8.234
8259,-4.974,-2.245,-8.287
8269,-4.993,-2.475,-8.301
8280,-5.046,-2.475,-8.311
8293,-5.055,-2.418,-8.282
8304,-4.974,-2.422,-8.277
8319,-4.988,-2.355,-8.349
8327,-4.94,-2.322,-8.316
8340,-4.95,-2.288,-8.301
8350,-4.984,-2.331,-8.363
8366,-5.012,-2.384,-8.406
8373,-5.031,-2.336,-8.421
8385,-4.969,-2.212,-8.397
8396,-5.017,-2.379,-8.363
8412,-4.95,-2.451,-8.258
8419,-4.902,-2.532,-8.172
8431,-4.897,-2.422,-8.134
8442,-4.907,-2.36,-8.172
8452,-5.007,-2.398,-8.296
8463,-5.07,-2.48,-8.392
8477,-5.127,-2.422,-8.454
8487,-5.142,-2.284,-8.445
8493,-5.027,-2.245,-8.349
8504,-4.917,-2.221,-8.215
8518,-4.888,-2.217,-8.086
8529,-4.883,-2.355,-8.033
8546,-4.96,-2.384,-8.057
8553,-5.027,-2.504,-8.114
8564,-5.065,-2.499,-8.148
8574,-5.051,-2.298,-8.191
8590,-5.175,-2.245,-8.263
8598,-5.189,-2.322,-8.205
8605,-5.151,-2.365,-8.153
8621,-5.142,-2.274,-8.057
8632,-5.142,-2.293,-8.11
8641,-5.199,-2.269,-8.21
8652,-5.266,-2.14,-8.373
8663,-5.319,-2.13,-8.469
8673,-5.261,-2.169,-8.469
8689,-5.247,-2.212,-8.411
